id,timestamp/date,value,unit
TT12762,2017-04-15T02:00:00+00:00,1,C
TT12763,2017-04-15T08:00:00+00:00,14,C
TT12764,2017-04-15T14:00:00+00:00,18,C
TT12765,2017-04-15T20:00:00+00:00,-5,C
TT12766,2017-04-16T02:00:00+00:00,1,C
TT12767,2017-04-16T08:00:00+00:00,14,C
TT12768,2017-04-16T14:00:00+00:00,18,C
TT12769,2017-04-16T20:00:00+00:00,-5,C
TT12770,2017-04-17T02:00:00+00:00,1,C
TT12771,2017-04-17T08:00:00+00:00,14,C
TT12772,2017-04-17T14:00:00+00:00,18,C
TT12773,2017-04-17T20:00:00+00:00,-5,C
TT12774,2017-04-18T02:00:00+00:00,1,C
TT12775,2017-04-18T08:00:00+00:00,14,C
TT12776,2017-04-18T14:00:00+00:00,18,C
TT12777,2017-04-18T20:00:00+00:00,-5,C
TT12778,2017-04-19T02:00:00+00:00,1,C
TT12779,2017-04-19T08:00:00+00:00,14,C
TT12780,2017-04-19T14:00:00+00:00,18,C
TT12781,2017-04-19T20:00:00+00:00,-5,C
TT12782,2017-04-20T02:00:00+00:00,1,C
TT12783,2017-04-20T08:00:00+00:00,14,C
TT12784,2017-04-20T14:00:00+00:00,18,C
TT12785,2017-04-20T20:00:00+00:00,-5,C
TT12786,2017-04-21T02:00:00+00:00,1,C
TT12787,2017-04-21T08:00:00+00:00,14,C
TT12788,2017-04-21T14:00:00+00:00,18,C
TT12789,2017-04-21T20:00:00+00:00,-5,C
TT12790,2017-04-22T02:00:00+00:00,1,C
TT12791,2017-04-22T08:00:00+00:00,14,C
TT12792,2017-04-22T14:00:00+00:00,18,C
TT12793,2017-04-22T20:00:00+00:00,-5,C
TT12794,2017-04-23T02:00:00+00:00,1,C
TT12795,2017-04-23T08:00:00+00:00,14,C
TT12796,2017-04-23T14:00:00+00:00,18,C
TT12797,2017-04-23T20:00:00+00:00,-5,C
TT12798,2017-04-24T02:00:00+00:00,1,C
TT12799,2017-04-24T08:00:00+00:00,14,C
TT12800,2017-04-24T14:00:00+00:00,18,C
TT12801,2017-04-24T20:00:00+00:00,-5,C
TT12802,2017-04-25T02:00:00+00:00,1,C
TT12803,2017-04-25T08:00:00+00:00,14,C
TT12804,2017-04-25T14:00:00+00:00,18,C
TT12805,2017-04-25T20:00:00+00:00,-5,C
TT12806,2017-04-26T02:00:00+00:00,1,C
TT12807,2017-04-26T08:00:00+00:00,14,C
TT12808,2017-04-26T14:00:00+00:00,18,C
TT12809,2017-04-26T20:00:00+00:00,-5,C
TT12810,2017-04-27T02:00:00+00:00,1,C
TT12811,2017-04-27T08:00:00+00:00,14,C
TT12812,2017-04-27T14:00:00+00:00,18,C
TT12813,2017-04-27T20:00:00+00:00,-5,C
TT12814,2017-04-28T02:00:00+00:00,1,C
TT12815,2017-04-28T08:00:00+00:00,14,C
TT12816,2017-04-28T14:00:00+00:00,18,C
TT12817,2017-04-28T20:00:00+00:00,-5,C
TT12818,2017-04-29T02:00:00+00:00,1,C
TT12819,2017-04-29T08:00:00+00:00,14,C
TT12820,2017-04-29T14:00:00+00:00,18,C
TT12821,2017-04-29T20:00:00+00:00,-5,C
TT12822,2017-04-30T02:00:00+00:00,1,C
TT12823,2017-04-30T08:00:00+00:00,14,C
TT12824,2017-04-30T14:00:00+00:00,18,C
TT12825,2017-04-30T20:00:00+00:00,-5,C
TT12826,2017-05-01T02:00:00+00:00,1,C
TT12827,2017-05-01T08:00:00+00:00,14,C
TT12828,2017-05-01T14:00:00+00:00,18,C
TT12829,2017-05-01T20:00:00+00:00,-5,C
TT12830,2017-05-02T02:00:00+00:00,1,C
TT12831,2017-05-02T08:00:00+00:00,14,C
TT12832,2017-05-02T14:00:00+00:00,18,C
TT12833,2017-05-02T20:00:00+00:00,-5,C
TT12834,2017-05-03T02:00:00+00:00,1,C
TT12835,2017-05-03T08:00:00+00:00,14,C
TT12836,2017-05-03T14:00:00+00:00,18,C
TT12837,2017-05-03T20:00:00+00:00,-5,C
TT12838,2017-05-04T02:00:00+00:00,1,C
TT12839,2017-05-04T08:00:00+00:00,14,C
TT12840,2017-05-04T14:00:00+00:00,18,C
TT12841,2017-05-04T20:00:00+00:00,-5,C
TT12842,2017-05-05T02:00:00+00:00,1,C
TT12843,2017-05-05T08:00:00+00:00,14,C
TT12844,2017-05-05T14:00:00+00:00,18,C
TT12845,2017-05-05T20:00:00+00:00,-5,C
TT12846,2017-05-06T02:00:00+00:00,1,C
TT12847,2017-05-06T08:00:00+00:00,14,C
TT12848,2017-05-06T14:00:00+00:00,18,C
TT12849,2017-05-06T20:00:00+00:00,-5,C
TT12850,2017-05-07T02:00:00+00:00,1,C
TT12851,2017-05-07T08:00:00+00:00,14,C
TT12852,2017-05-07T14:00:00+00:00,18,C
TT12853,2017-05-07T20:00:00+00:00,-5,C
TT12854,2017-05-08T02:00:00+00:00,1,C
TT12855,2017-05-08T08:00:00+00:00,14,C
TT12856,2017-05-08T14:00:00+00:00,18,C
TT12857,2017-05-08T20:00:00+00:00,-5,C
TT12858,2017-05-09T02:00:00+00:00,1,C
TT12859,2017-05-09T08:00:00+00:00,14,C
TT12860,2017-05-09T14:00:00+00:00,18,C
TT12861,2017-05-09T20:00:00+00:00,-5,C
TT12862,2017-05-10T02:00:00+00:00,1,C
TT12863,2017-05-10T08:00:00+00:00,14,C
TT12864,2017-05-10T14:00:00+00:00,18,C
TT12865,2017-05-10T20:00:00+00:00,-5,C
TT12866,2017-05-11T02:00:00+00:00,1,C
TT12867,2017-05-11T08:00:00+00:00,14,C
TT12868,2017-05-11T14:00:00+00:00,18,C
TT12869,2017-05-11T20:00:00+00:00,-5,C
TT12870,2017-05-12T02:00:00+00:00,1,C
TT12871,2017-05-12T08:00:00+00:00,14,C
TT12872,2017-05-12T14:00:00+00:00,18,C
TT12873,2017-05-12T20:00:00+00:00,-5,C
TT12874,2017-05-13T02:00:00+00:00,1,C
TT12875,2017-05-13T08:00:00+00:00,14,C
TT12876,2017-05-13T14:00:00+00:00,18,C
TT12877,2017-05-13T20:00:00+00:00,-5,C
TT12878,2017-05-14T02:00:00+00:00,1,C
TT12879,2017-05-14T08:00:00+00:00,14,C
TT12880,2017-05-14T14:00:00+00:00,18,C
TT12881,2017-05-14T20:00:00+00:00,-5,C
TT12882,2017-05-15T02:00:00+00:00,1,C
TT12883,2017-05-15T08:00:00+00:00,14,C
TT12884,2017-05-15T14:00:00+00:00,18,C
TT12885,2017-05-15T20:00:00+00:00,-5,C
TT12886,2017-05-16T02:00:00+00:00,1,C
TT12887,2017-05-16T08:00:00+00:00,14,C
TT12888,2017-05-16T14:00:00+00:00,18,C
TT12889,2017-05-16T20:00:00+00:00,-5,C
TT12890,2017-05-17T02:00:00+00:00,1,C
TT12891,2017-05-17T08:00:00+00:00,14,C
TT12892,2017-05-17T14:00:00+00:00,18,C
TT12893,2017-05-17T20:00:00+00:00,-5,C
TT12894,2017-05-18T02:00:00+00:00,1,C
TT12895,2017-05-18T08:00:00+00:00,14,C
TT12896,2017-05-18T14:00:00+00:00,18,C
TT12897,2017-05-18T20:00:00+00:00,-5,C
TT12898,2017-05-19T02:00:00+00:00,1,C
TT12899,2017-05-19T08:00:00+00:00,14,C
TT12900,2017-05-19T14:00:00+00:00,18,C
TT12901,2017-05-19T20:00:00+00:00,-5,C
TT12902,2017-05-20T02:00:00+00:00,1,C
TT12903,2017-05-20T08:00:00+00:00,14,C
TT12904,2017-05-20T14:00:00+00:00,18,C
TT12905,2017-05-20T20:00:00+00:00,-5,C
TT12906,2017-05-21T02:00:00+00:00,1,C
TT12907,2017-05-21T08:00:00+00:00,14,C
TT12908,2017-05-21T14:00:00+00:00,18,C
TT12909,2017-05-21T20:00:00+00:00,-5,C
TT12910,2017-05-22T02:00:00+00:00,1,C
TT12911,2017-05-22T08:00:00+00:00,14,C
TT12912,2017-05-22T14:00:00+00:00,18,C
TT12913,2017-05-22T20:00:00+00:00,-5,C
TT12914,2017-05-23T02:00:00+00:00,1,C
TT12915,2017-05-23T08:00:00+00:00,14,C
TT12916,2017-05-23T14:00:00+00:00,18,C
TT12917,2017-05-23T20:00:00+00:00,-5,C
TT12918,2017-05-24T02:00:00+00:00,1,C
TT12919,2017-05-24T08:00:00+00:00,14,C
TT12920,2017-05-24T14:00:00+00:00,18,C
TT12921,2017-05-24T20:00:00+00:00,-5,C
TT12922,2017-05-25T02:00:00+00:00,1,C
TT12923,2017-05-25T08:00:00+00:00,14,C
TT12924,2017-05-25T14:00:00+00:00,18,C
TT12925,2017-05-25T20:00:00+00:00,-5,C
TT12926,2017-05-26T02:00:00+00:00,1,C
TT12927,2017-05-26T08:00:00+00:00,14,C
TT12928,2017-05-26T14:00:00+00:00,18,C
TT12929,2017-05-26T20:00:00+00:00,-5,C
TT12930,2017-05-27T02:00:00+00:00,1,C
TT12931,2017-05-27T08:00:00+00:00,14,C
TT12932,2017-05-27T14:00:00+00:00,18,C
TT12933,2017-05-27T20:00:00+00:00,-5,C
TT12934,2017-05-28T02:00:00+00:00,1,C
TT12935,2017-05-28T08:00:00+00:00,14,C
TT12936,2017-05-28T14:00:00+00:00,18,C
TT12937,2017-05-28T20:00:00+00:00,-5,C
TT12938,2017-05-29T02:00:00+00:00,1,C
TT12939,2017-05-29T08:00:00+00:00,14,C
TT12940,2017-05-29T14:00:00+00:00,18,C
TT12941,2017-05-29T20:00:00+00:00,-5,C
TT12942,2017-05-30T02:00:00+00:00,1,C
TT12943,2017-05-30T08:00:00+00:00,14,C
TT12944,2017-05-30T14:00:00+00:00,18,C
TT12945,2017-05-30T20:00:00+00:00,-5,C
TT12946,2017-05-31T02:00:00+00:00,1,C
TT12947,2017-05-31T08:00:00+00:00,14,C
TT12948,2017-05-31T14:00:00+00:00,18,C
TT12949,2017-05-31T20:00:00+00:00,-5,C
TT12950,2017-06-01T02:00:00+00:00,1,C
TT12951,2017-06-01T08:00:00+00:00,14,C
TT12952,2017-06-01T14:00:00+00:00,18,C
TT12953,2017-06-01T20:00:00+00:00,-5,C
TT12954,2017-06-02T02:00:00+00:00,1,C
TT12955,2017-06-02T08:00:00+00:00,14,C
TT12956,2017-06-02T14:00:00+00:00,18,C
TT12957,2017-06-02T20:00:00+00:00,-5,C
TT12958,2017-06-03T02:00:00+00:00,1,C
TT12959,2017-06-03T08:00:00+00:00,14,C
TT12960,2017-06-03T14:00:00+00:00,18,C
TT12961,2017-06-03T20:00:00+00:00,-5,C
TT12962,2017-06-04T02:00:00+00:00,1,C
TT12963,2017-06-04T08:00:00+00:00,14,C
TT12964,2017-06-04T14:00:00+00:00,18,C
TT12965,2017-06-04T20:00:00+00:00,-5,C
TT12966,2017-06-05T02:00:00+00:00,1,C
TT12967,2017-06-05T08:00:00+00:00,14,C
TT12968,2017-06-05T14:00:00+00:00,18,C
TT12969,2017-06-05T20:00:00+00:00,-5,C
TT12970,2017-06-06T02:00:00+00:00,1,C
TT12971,2017-06-06T08:00:00+00:00,14,C
TT12972,2017-06-06T14:00:00+00:00,18,C
TT12973,2017-06-06T20:00:00+00:00,-5,C
TT12974,2017-06-07T02:00:00+00:00,1,C
TT12975,2017-06-07T08:00:00+00:00,14,C
TT12976,2017-06-07T14:00:00+00:00,18,C
TT12977,2017-06-07T20:00:00+00:00,-5,C
TT12978,2017-06-08T02:00:00+00:00,1,C
TT12979,2017-06-08T08:00:00+00:00,14,C
TT12980,2017-06-08T14:00:00+00:00,18,C
TT12981,2017-06-08T20:00:00+00:00,-5,C
TT12982,2017-06-09T02:00:00+00:00,1,C
TT12983,2017-06-09T08:00:00+00:00,14,C
TT12984,2017-06-09T14:00:00+00:00,18,C
TT12985,2017-06-09T20:00:00+00:00,-5,C
TT12986,2017-06-10T02:00:00+00:00,1,C
TT12987,2017-06-10T08:00:00+00:00,14,C
TT12988,2017-06-10T14:00:00+00:00,18,C
TT12989,2017-06-10T20:00:00+00:00,-5,C
TT12990,2017-06-11T02:00:00+00:00,1,C
TT12991,2017-06-11T08:00:00+00:00,14,C
TT12992,2017-06-11T14:00:00+00:00,18,C
TT12993,2017-06-11T20:00:00+00:00,-5,C
TT12994,2017-06-12T02:00:00+00:00,1,C
TT12995,2017-06-12T08:00:00+00:00,14,C
TT12996,2017-06-12T14:00:00+00:00,18,C
TT12997,2017-06-12T20:00:00+00:00,-5,C
TT12998,2017-06-13T02:00:00+00:00,1,C
TT12999,2017-06-13T08:00:00+00:00,14,C
TT13000,2017-06-13T14:00:00+00:00,18,C
TT13001,2017-06-13T20:00:00+00:00,-5,C
TT13002,2017-06-14T02:00:00+00:00,1,C
TT13003,2017-06-14T08:00:00+00:00,14,C
TT13004,2017-06-14T14:00:00+00:00,18,C
TT13005,2017-06-14T20:00:00+00:00,-5,C
TT13006,2017-06-15T02:00:00+00:00,1,C
TT13007,2017-06-15T08:00:00+00:00,14,C
TT13008,2017-06-15T14:00:00+00:00,18,C
TT13009,2017-06-15T20:00:00+00:00,-5,C
TT13010,2017-06-16T02:00:00+00:00,1,C
TT13011,2017-06-16T08:00:00+00:00,14,C
TT13012,2017-06-16T14:00:00+00:00,18,C
TT13013,2017-06-16T20:00:00+00:00,-5,C
TT13014,2017-06-17T02:00:00+00:00,1,C
TT13015,2017-06-17T08:00:00+00:00,14,C
TT13016,2017-06-17T14:00:00+00:00,18,C
TT13017,2017-06-17T20:00:00+00:00,-5,C
TT13018,2017-06-18T02:00:00+00:00,1,C
TT13019,2017-06-18T08:00:00+00:00,14,C
TT13020,2017-06-18T14:00:00+00:00,18,C
TT13021,2017-06-18T20:00:00+00:00,-5,C
TT13022,2017-06-19T02:00:00+00:00,1,C
TT13023,2017-06-19T08:00:00+00:00,14,C
TT13024,2017-06-19T14:00:00+00:00,18,C
TT13025,2017-06-19T20:00:00+00:00,-5,C
TT13026,2017-06-20T02:00:00+00:00,1,C
TT13027,2017-06-20T08:00:00+00:00,14,C
TT13028,2017-06-20T14:00:00+00:00,18,C
TT13029,2017-06-20T20:00:00+00:00,-5,C
TT13030,2017-06-21T02:00:00+00:00,1,C
TT13031,2017-06-21T08:00:00+00:00,14,C
TT13032,2017-06-21T14:00:00+00:00,18,C
TT13033,2017-06-21T20:00:00+00:00,-5,C
TT13034,2017-06-22T02:00:00+00:00,1,C
TT13035,2017-06-22T08:00:00+00:00,14,C
TT13036,2017-06-22T14:00:00+00:00,18,C
TT13037,2017-06-22T20:00:00+00:00,-5,C
TT13038,2017-06-23T02:00:00+00:00,1,C
TT13039,2017-06-23T08:00:00+00:00,14,C
TT13040,2017-06-23T14:00:00+00:00,18,C
TT13041,2017-06-23T20:00:00+00:00,-5,C
TT13042,2017-06-24T02:00:00+00:00,1,C
TT13043,2017-06-24T08:00:00+00:00,14,C
TT13044,2017-06-24T14:00:00+00:00,18,C
TT13045,2017-06-24T20:00:00+00:00,-5,C
TT13046,2017-06-25T02:00:00+00:00,1,C
TT13047,2017-06-25T08:00:00+00:00,14,C
TT13048,2017-06-25T14:00:00+00:00,18,C
TT13049,2017-06-25T20:00:00+00:00,-5,C
TT13050,2017-06-26T02:00:00+00:00,1,C
TT13051,2017-06-26T08:00:00+00:00,14,C
TT13052,2017-06-26T14:00:00+00:00,18,C
TT13053,2017-06-26T20:00:00+00:00,-5,C
TT13054,2017-06-27T02:00:00+00:00,1,C
TT13055,2017-06-27T08:00:00+00:00,14,C
TT13056,2017-06-27T14:00:00+00:00,18,C
TT13057,2017-06-27T20:00:00+00:00,-5,C
TT13058,2017-06-28T02:00:00+00:00,1,C
TT13059,2017-06-28T08:00:00+00:00,14,C
TT13060,2017-06-28T14:00:00+00:00,18,C
TT13061,2017-06-28T20:00:00+00:00,-5,C
TT13062,2017-06-29T02:00:00+00:00,1,C
TT13063,2017-06-29T08:00:00+00:00,14,C
TT13064,2017-06-29T14:00:00+00:00,18,C
TT13065,2017-06-29T20:00:00+00:00,-5,C
TT13066,2017-06-30T02:00:00+00:00,1,C
TT13067,2017-06-30T08:00:00+00:00,14,C
TT13068,2017-06-30T14:00:00+00:00,18,C
TT13069,2017-06-30T20:00:00+00:00,-5,C
TT13070,2017-07-01T02:00:00+00:00,1,C
TT13071,2017-07-01T08:00:00+00:00,14,C
TT13072,2017-07-01T14:00:00+00:00,18,C
TT13073,2017-07-01T20:00:00+00:00,-5,C
TT13074,2017-07-02T02:00:00+00:00,1,C
TT13075,2017-07-02T08:00:00+00:00,14,C
TT13076,2017-07-02T14:00:00+00:00,18,C
TT13077,2017-07-02T20:00:00+00:00,-5,C
TT13078,2017-07-03T02:00:00+00:00,1,C
TT13079,2017-07-03T08:00:00+00:00,14,C
TT13080,2017-07-03T14:00:00+00:00,18,C
TT13081,2017-07-03T20:00:00+00:00,-5,C
TT13082,2017-07-04T02:00:00+00:00,1,C
TT13083,2017-07-04T08:00:00+00:00,14,C
TT13084,2017-07-04T14:00:00+00:00,18,C
TT13085,2017-07-04T20:00:00+00:00,-5,C
TT13086,2017-07-05T02:00:00+00:00,1,C
TT13087,2017-07-05T08:00:00+00:00,14,C
TT13088,2017-07-05T14:00:00+00:00,18,C
TT13089,2017-07-05T20:00:00+00:00,-5,C
TT13090,2017-07-06T02:00:00+00:00,1,C
TT13091,2017-07-06T08:00:00+00:00,14,C
TT13092,2017-07-06T14:00:00+00:00,18,C
TT13093,2017-07-06T20:00:00+00:00,-5,C
TT13094,2017-07-07T02:00:00+00:00,1,C
TT13095,2017-07-07T08:00:00+00:00,14,C
TT13096,2017-07-07T14:00:00+00:00,18,C
TT13097,2017-07-07T20:00:00+00:00,-5,C
TT13098,2017-07-08T02:00:00+00:00,1,C
TT13099,2017-07-08T08:00:00+00:00,14,C
TT13100,2017-07-08T14:00:00+00:00,18,C
TT13101,2017-07-08T20:00:00+00:00,-5,C
TT13102,2017-07-09T02:00:00+00:00,1,C
TT13103,2017-07-09T08:00:00+00:00,14,C
TT13104,2017-07-09T14:00:00+00:00,18,C
TT13105,2017-07-09T20:00:00+00:00,-5,C
TT13106,2017-07-10T02:00:00+00:00,1,C
TT13107,2017-07-10T08:00:00+00:00,14,C
TT13108,2017-07-10T14:00:00+00:00,18,C
TT13109,2017-07-10T20:00:00+00:00,-5,C
TT13110,2017-07-11T02:00:00+00:00,1,C
TT13111,2017-07-11T08:00:00+00:00,14,C
TT13112,2017-07-11T14:00:00+00:00,18,C
TT13113,2017-07-11T20:00:00+00:00,-5,C
TT13114,2017-07-12T02:00:00+00:00,1,C
TT13115,2017-07-12T08:00:00+00:00,14,C
TT13116,2017-07-12T14:00:00+00:00,18,C
TT13117,2017-07-12T20:00:00+00:00,-5,C
TT13118,2017-07-13T02:00:00+00:00,1,C
TT13119,2017-07-13T08:00:00+00:00,14,C
TT13120,2017-07-13T14:00:00+00:00,18,C
TT13121,2017-07-13T20:00:00+00:00,-5,C
TT13122,2017-07-14T02:00:00+00:00,1,C
TT13123,2017-07-14T08:00:00+00:00,14,C
TT13124,2017-07-14T14:00:00+00:00,18,C
TT13125,2017-07-14T20:00:00+00:00,-5,C
TT13126,2017-07-15T02:00:00+00:00,1,C
TT13127,2017-07-15T08:00:00+00:00,14,C
TT13128,2017-07-15T14:00:00+00:00,18,C
TT13129,2017-07-15T20:00:00+00:00,-5,C
TT13130,2017-07-16T02:00:00+00:00,1,C
TT13131,2017-07-16T08:00:00+00:00,14,C
TT13132,2017-07-16T14:00:00+00:00,18,C
TT13133,2017-07-16T20:00:00+00:00,-5,C
TT13134,2017-07-17T02:00:00+00:00,1,C
TT13135,2017-07-17T08:00:00+00:00,14,C
TT13136,2017-07-17T14:00:00+00:00,18,C
TT13137,2017-07-17T20:00:00+00:00,-5,C
TT13138,2017-07-18T02:00:00+00:00,1,C
TT13139,2017-07-18T08:00:00+00:00,14,C
TT13140,2017-07-18T14:00:00+00:00,18,C
TT13141,2017-07-18T20:00:00+00:00,-5,C
TT13142,2017-07-19T02:00:00+00:00,1,C
TT13143,2017-07-19T08:00:00+00:00,14,C
TT13144,2017-07-19T14:00:00+00:00,18,C
TT13145,2017-07-19T20:00:00+00:00,-5,C
TT13146,2017-07-20T02:00:00+00:00,1,C
TT13147,2017-07-20T08:00:00+00:00,14,C
TT13148,2017-07-20T14:00:00+00:00,18,C
TT13149,2017-07-20T20:00:00+00:00,-5,C
TT13150,2017-07-21T02:00:00+00:00,1,C
TT13151,2017-07-21T08:00:00+00:00,14,C
TT13152,2017-07-21T14:00:00+00:00,18,C
TT13153,2017-07-21T20:00:00+00:00,-5,C
TT13154,2017-07-22T02:00:00+00:00,1,C
TT13155,2017-07-22T08:00:00+00:00,14,C
TT13156,2017-07-22T14:00:00+00:00,18,C
TT13157,2017-07-22T20:00:00+00:00,-5,C
TT13158,2017-07-23T02:00:00+00:00,1,C
TT13159,2017-07-23T08:00:00+00:00,14,C
TT13160,2017-07-23T14:00:00+00:00,18,C
TT13161,2017-07-23T20:00:00+00:00,-5,C
TT13162,2017-07-24T02:00:00+00:00,1,C
TT13163,2017-07-24T08:00:00+00:00,14,C
TT13164,2017-07-24T14:00:00+00:00,18,C
TT13165,2017-07-24T20:00:00+00:00,-5,C
TT13166,2017-07-25T02:00:00+00:00,1,C
TT13167,2017-07-25T08:00:00+00:00,14,C
TT13168,2017-07-25T14:00:00+00:00,18,C
TT13169,2017-07-25T20:00:00+00:00,-5,C
TT13170,2017-07-26T02:00:00+00:00,1,C
TT13171,2017-07-26T08:00:00+00:00,14,C
TT13172,2017-07-26T14:00:00+00:00,18,C
TT13173,2017-07-26T20:00:00+00:00,-5,C
TT13174,2017-07-27T02:00:00+00:00,1,C
TT13175,2017-07-27T08:00:00+00:00,14,C
TT13176,2017-07-27T14:00:00+00:00,18,C
TT13177,2017-07-27T20:00:00+00:00,-5,C
TT13178,2017-07-28T02:00:00+00:00,1,C
TT13179,2017-07-28T08:00:00+00:00,14,C
TT13180,2017-07-28T14:00:00+00:00,18,C
TT13181,2017-07-28T20:00:00+00:00,-5,C
TT13182,2017-07-29T02:00:00+00:00,1,C
TT13183,2017-07-29T08:00:00+00:00,14,C
TT13184,2017-07-29T14:00:00+00:00,18,C
TT13185,2017-07-29T20:00:00+00:00,-5,C
TT13186,2017-07-30T02:00:00+00:00,1,C
TT13187,2017-07-30T08:00:00+00:00,14,C
TT13188,2017-07-30T14:00:00+00:00,18,C
TT13189,2017-07-30T20:00:00+00:00,-5,C
TT13190,2017-07-31T02:00:00+00:00,1,C
TT13191,2017-07-31T08:00:00+00:00,14,C
TT13192,2017-07-31T14:00:00+00:00,18,C
TT13193,2017-07-31T20:00:00+00:00,-5,C
TT13194,2017-08-01T02:00:00+00:00,1,C
TT13195,2017-08-01T08:00:00+00:00,14,C
TT13196,2017-08-01T14:00:00+00:00,18,C
TT13197,2017-08-01T20:00:00+00:00,-5,C
TT13198,2017-08-02T02:00:00+00:00,1,C
TT13199,2017-08-02T08:00:00+00:00,14,C
TT13200,2017-08-02T14:00:00+00:00,18,C
TT13201,2017-08-02T20:00:00+00:00,-5,C
TT13202,2017-08-03T02:00:00+00:00,1,C
TT13203,2017-08-03T08:00:00+00:00,14,C
TT13204,2017-08-03T14:00:00+00:00,18,C
TT13205,2017-08-03T20:00:00+00:00,-5,C
TT13206,2017-08-04T02:00:00+00:00,1,C
TT13207,2017-08-04T08:00:00+00:00,14,C
TT13208,2017-08-04T14:00:00+00:00,18,C
TT13209,2017-08-04T20:00:00+00:00,-5,C
TT13210,2017-08-05T02:00:00+00:00,1,C
TT13211,2017-08-05T08:00:00+00:00,14,C
TT13212,2017-08-05T14:00:00+00:00,18,C
TT13213,2017-08-05T20:00:00+00:00,-5,C
TT13214,2017-08-06T02:00:00+00:00,1,C
TT13215,2017-08-06T08:00:00+00:00,14,C
TT13216,2017-08-06T14:00:00+00:00,18,C
TT13217,2017-08-06T20:00:00+00:00,-5,C
TT13218,2017-08-07T02:00:00+00:00,1,C
TT13219,2017-08-07T08:00:00+00:00,14,C
TT13220,2017-08-07T14:00:00+00:00,18,C
TT13221,2017-08-07T20:00:00+00:00,-5,C
TT13222,2017-08-08T02:00:00+00:00,1,C
TT13223,2017-08-08T08:00:00+00:00,14,C
TT13224,2017-08-08T14:00:00+00:00,18,C
TT13225,2017-08-08T20:00:00+00:00,-5,C
TT13226,2017-08-09T02:00:00+00:00,1,C
TT13227,2017-08-09T08:00:00+00:00,14,C
TT13228,2017-08-09T14:00:00+00:00,18,C
TT13229,2017-08-09T20:00:00+00:00,-5,C
TT13230,2017-08-10T02:00:00+00:00,1,C
TT13231,2017-08-10T08:00:00+00:00,14,C
TT13232,2017-08-10T14:00:00+00:00,18,C
TT13233,2017-08-10T20:00:00+00:00,-5,C
TT13234,2017-08-11T02:00:00+00:00,1,C
TT13235,2017-08-11T08:00:00+00:00,14,C
TT13236,2017-08-11T14:00:00+00:00,18,C
TT13237,2017-08-11T20:00:00+00:00,-5,C
TT13238,2017-08-12T02:00:00+00:00,1,C
TT13239,2017-08-12T08:00:00+00:00,14,C
TT13240,2017-08-12T14:00:00+00:00,18,C
TT13241,2017-08-12T20:00:00+00:00,-5,C
TT13242,2017-08-13T02:00:00+00:00,1,C
TT13243,2017-08-13T08:00:00+00:00,14,C
TT13244,2017-08-13T14:00:00+00:00,18,C
TT13245,2017-08-13T20:00:00+00:00,-5,C
TT13246,2017-08-14T02:00:00+00:00,1,C
TT13247,2017-08-14T08:00:00+00:00,14,C
TT13248,2017-08-14T14:00:00+00:00,18,C
TT13249,2017-08-14T20:00:00+00:00,-5,C
TT13250,2017-08-15T02:00:00+00:00,1,C
TT13251,2017-08-15T08:00:00+00:00,14,C
TT13252,2017-08-15T14:00:00+00:00,18,C
TT13253,2017-08-15T20:00:00+00:00,-5,C
TT13254,2017-08-16T02:00:00+00:00,1,C
TT13255,2017-08-16T08:00:00+00:00,14,C
TT13256,2017-08-16T14:00:00+00:00,18,C
TT13257,2017-08-16T20:00:00+00:00,-5,C
TT13258,2017-08-17T02:00:00+00:00,1,C
TT13259,2017-08-17T08:00:00+00:00,14,C
TT13260,2017-08-17T14:00:00+00:00,18,C
TT13261,2017-08-17T20:00:00+00:00,-5,C
TT13262,2017-08-18T02:00:00+00:00,1,C
TT13263,2017-08-18T08:00:00+00:00,14,C
TT13264,2017-08-18T14:00:00+00:00,18,C
TT13265,2017-08-18T20:00:00+00:00,-5,C
TT13266,2017-08-19T02:00:00+00:00,1,C
TT13267,2017-08-19T08:00:00+00:00,14,C
TT13268,2017-08-19T14:00:00+00:00,18,C
TT13269,2017-08-19T20:00:00+00:00,-5,C
TT13270,2017-08-20T02:00:00+00:00,1,C
TT13271,2017-08-20T08:00:00+00:00,14,C
TT13272,2017-08-20T14:00:00+00:00,18,C
TT13273,2017-08-20T20:00:00+00:00,-5,C
TT13274,2017-08-21T02:00:00+00:00,1,C
TT13275,2017-08-21T08:00:00+00:00,14,C
TT13276,2017-08-21T14:00:00+00:00,18,C
TT13277,2017-08-21T20:00:00+00:00,-5,C
TT13278,2017-08-22T02:00:00+00:00,1,C
TT13279,2017-08-22T08:00:00+00:00,14,C
TT13280,2017-08-22T14:00:00+00:00,18,C
TT13281,2017-08-22T20:00:00+00:00,-5,C
TT13282,2017-08-23T02:00:00+00:00,1,C
TT13283,2017-08-23T08:00:00+00:00,14,C
TT13284,2017-08-23T14:00:00+00:00,18,C
TT13285,2017-08-23T20:00:00+00:00,-5,C
TT13286,2017-08-24T02:00:00+00:00,1,C
TT13287,2017-08-24T08:00:00+00:00,14,C
TT13288,2017-08-24T14:00:00+00:00,18,C
TT13289,2017-08-24T20:00:00+00:00,-5,C
TT13290,2017-08-25T02:00:00+00:00,1,C
TT13291,2017-08-25T08:00:00+00:00,14,C
TT13292,2017-08-25T14:00:00+00:00,18,C
TT13293,2017-08-25T20:00:00+00:00,-5,C
