SensorID,timestamp/date,Aux_Value,unit,id,value
TT12346,2018-10-18T02:00:00+00:00,9.42,C,,
TT12346,2018-10-18T08:00:00+00:00,8.96,C,,
TT12346,2018-10-18T14:00:00+00:00,19.94,C,,
TT12346,2018-10-18T20:00:00+00:00,16.98,C,,
TT12346,2018-10-19T02:00:00+00:00,11.08,C,,
TT12346,2018-10-19T08:00:00+00:00,8.86,C,,
TT12346,2018-10-19T14:00:00+00:00,19.08,C,,
TT12346,2018-10-19T20:00:00+00:00,16.98,C,,
TT12346,2018-10-20T02:00:00+00:00,9.94,C,,
TT12346,2018-10-20T08:00:00+00:00,8.62,C,,
TT12346,2018-10-20T14:00:00+00:00,21.16,C,,
TT12346,2018-10-20T20:00:00+00:00,14.48,C,,
TT12346,2018-10-21T02:00:00+00:00,11.44,C,,
TT12346,2018-10-21T08:00:00+00:00,8.38,C,,
TT12346,2018-10-21T14:00:00+00:00,19.86,C,,
TT12346,2018-10-21T20:00:00+00:00,14.04,C,,
TT12346,2018-10-22T02:00:00+00:00,9.42,C,,
TT12346,2018-10-22T08:00:00+00:00,10.86,C,,
TT12346,2018-10-22T14:00:00+00:00,21.48,C,,
TT12346,2018-10-22T20:00:00+00:00,14.4,C,,
TT12346,2018-10-23T02:00:00+00:00,11.16,C,,
TT12346,2018-10-23T08:00:00+00:00,14.28,C,,
TT12346,2018-10-23T14:00:00+00:00,21.52,C,,
TT12346,2018-10-23T20:00:00+00:00,18.74,C,,
TT12346,2018-10-24T02:00:00+00:00,13.16,C,,
TT12346,2018-10-24T08:00:00+00:00,10.26,C,,
TT12346,2018-10-24T14:00:00+00:00,19.02,C,,
TT12346,2018-10-24T20:00:00+00:00,14.72,C,,
TT12346,2018-10-25T02:00:00+00:00,9.74,C,,
TT12346,2018-10-25T08:00:00+00:00,8.62,C,,
TT12346,2018-10-25T14:00:00+00:00,21.6,C,,
TT12346,2018-10-25T20:00:00+00:00,16.7,C,,
TT12346,2018-10-26T02:00:00+00:00,11.84,C,,
TT12346,2018-10-26T08:00:00+00:00,8.34,C,,
TT12346,2018-10-26T14:00:00+00:00,19.48,C,,
TT12346,2018-10-26T20:00:00+00:00,16.9,C,,
TT12346,2018-10-27T02:00:00+00:00,11.76,C,,
TT12346,2018-10-27T08:00:00+00:00,10.36,C,,
TT12346,2018-10-27T14:00:00+00:00,19.12,C,,
TT12346,2018-10-27T20:00:00+00:00,14.44,C,,
TT12346,2018-10-28T02:00:00+00:00,9.02,C,,
TT12346,2018-10-28T08:00:00+00:00,10.56,C,,
TT12346,2018-10-28T14:00:00+00:00,19.5,C,,
TT12346,2018-10-28T20:00:00+00:00,16.9,C,,
TT12346,2018-10-29T02:00:00+00:00,9.78,C,,
TT12346,2018-10-29T08:00:00+00:00,10.02,C,,
TT12346,2018-10-29T14:00:00+00:00,21.62,C,,
TT12346,2018-10-29T20:00:00+00:00,14.94,C,,
TT12346,2018-10-30T02:00:00+00:00,9.44,C,,
TT12346,2018-10-30T08:00:00+00:00,8.78,C,,
TT12346,2018-10-30T14:00:00+00:00,21.9,C,,
TT12346,2018-10-30T20:00:00+00:00,14.24,C,,
TT12346,2018-10-31T02:00:00+00:00,11.88,C,,
TT12346,2018-10-31T08:00:00+00:00,10.18,C,,
TT12346,2018-10-31T14:00:00+00:00,21.04,C,,
TT12346,2018-10-31T20:00:00+00:00,16.56,C,,
TT12346,2018-11-01T02:00:00+00:00,11.14,C,,
TT12346,2018-11-01T08:00:00+00:00,8.66,C,,
TT12346,2018-11-01T14:00:00+00:00,23.46,C,,
TT12346,2018-11-01T20:00:00+00:00,17.76,C,,
TT12346,2018-11-02T02:00:00+00:00,11.98,C,,
TT12346,2018-11-02T08:00:00+00:00,8.78,C,,
TT12346,2018-11-02T14:00:00+00:00,23.18,C,,
TT12346,2018-11-02T20:00:00+00:00,19.46,C,,
TT12346,2018-11-03T02:00:00+00:00,9.54,C,,
TT12346,2018-11-03T08:00:00+00:00,8.16,C,,
TT12346,2018-11-03T14:00:00+00:00,21.76,C,,
TT12346,2018-11-03T20:00:00+00:00,17.42,C,,
TT12346,2018-11-04T02:00:00+00:00,11.8,C,,
TT12346,2018-11-04T08:00:00+00:00,10.02,C,,
TT12346,2018-11-04T14:00:00+00:00,23.74,C,,
TT12346,2018-11-04T20:00:00+00:00,17.44,C,,
TT12346,2018-11-05T02:00:00+00:00,11.68,C,,
TT12346,2018-11-05T08:00:00+00:00,8.42,C,,
TT12346,2018-11-05T14:00:00+00:00,21.64,C,,
TT12346,2018-11-05T20:00:00+00:00,19.88,C,,
TT12346,2018-11-06T02:00:00+00:00,9.78,C,,
TT12346,2018-11-06T08:00:00+00:00,8.5,C,,
TT12346,2018-11-06T14:00:00+00:00,21.24,C,,
TT12346,2018-11-06T20:00:00+00:00,17.14,C,,
TT12346,2018-11-07T02:00:00+00:00,11.04,C,,
TT12346,2018-11-07T08:00:00+00:00,8.26,C,,
TT12346,2018-11-07T14:00:00+00:00,23.86,C,,
TT12346,2018-11-07T20:00:00+00:00,17.6,C,,
TT12346,2018-11-08T02:00:00+00:00,10.44,C,,
TT12346,2018-11-08T08:00:00+00:00,13.2,C,,
TT12346,2018-11-08T14:00:00+00:00,24.74,C,,
TT12346,2018-11-08T20:00:00+00:00,17.72,C,,
TT12346,2018-11-09T02:00:00+00:00,12.94,C,,
TT12346,2018-11-09T08:00:00+00:00,13.56,C,,
TT12346,2018-11-09T14:00:00+00:00,24.12,C,,
TT12346,2018-11-09T20:00:00+00:00,17.92,C,,
TT12346,2018-11-10T02:00:00+00:00,10.98,C,,
TT12346,2018-11-10T08:00:00+00:00,11.62,C,,
TT12346,2018-11-10T14:00:00+00:00,26.72,C,,
TT12346,2018-11-10T20:00:00+00:00,17.5,C,,
TT12346,2018-11-11T02:00:00+00:00,12.9,C,,
TT12346,2018-11-11T08:00:00+00:00,11.26,C,,
TT12346,2018-11-11T14:00:00+00:00,26.1,C,,
TT12346,2018-11-11T20:00:00+00:00,19.34,C,,
TT12346,2018-11-12T02:00:00+00:00,10.28,C,,
TT12346,2018-11-12T08:00:00+00:00,13.92,C,,
TT12346,2018-11-12T14:00:00+00:00,26.52,C,,
TT12346,2018-11-12T20:00:00+00:00,19.14,C,,
TT12346,2018-11-13T02:00:00+00:00,10.16,C,,
TT12346,2018-11-13T08:00:00+00:00,13.16,C,,
TT12346,2018-11-13T14:00:00+00:00,21.48,C,,
TT12346,2018-11-13T20:00:00+00:00,15.2,C,,
TT12346,2018-11-14T02:00:00+00:00,10.56,C,,
TT12346,2018-11-14T08:00:00+00:00,10,C,,
TT12346,2018-11-14T14:00:00+00:00,16.68,C,,
TT12346,2018-11-14T20:00:00+00:00,13.54,C,,
TT12346,2018-11-15T02:00:00+00:00,8.14,C,,
TT12346,2018-11-15T08:00:00+00:00,9.98,C,,
TT12346,2018-11-15T14:00:00+00:00,15.7,C,,
TT12346,2018-11-15T20:00:00+00:00,11.46,C,,
TT12346,2018-11-16T02:00:00+00:00,8.58,C,,
TT12346,2018-11-16T08:00:00+00:00,7.4,C,,
TT12346,2018-11-16T14:00:00+00:00,15.92,C,,
TT12346,2018-11-16T20:00:00+00:00,9.3,C,,
TT12346,2018-11-17T02:00:00+00:00,6.76,C,,
TT12346,2018-11-17T08:00:00+00:00,7.02,C,,
TT12346,2018-11-17T14:00:00+00:00,15.26,C,,
TT12346,2018-11-17T20:00:00+00:00,11.88,C,,
TT12346,2018-11-18T02:00:00+00:00,8.96,C,,
TT12346,2018-11-18T08:00:00+00:00,7.7,C,,
TT12346,2018-11-18T14:00:00+00:00,13.68,C,,
TT12346,2018-11-18T20:00:00+00:00,9.5,C,,
TT12346,2018-11-19T02:00:00+00:00,6.76,C,,
TT12346,2018-11-19T08:00:00+00:00,9.9,C,,
TT12346,2018-11-19T14:00:00+00:00,15.56,C,,
TT12346,2018-11-19T20:00:00+00:00,9.78,C,,
TT12346,2018-11-20T02:00:00+00:00,8.3,C,,
TT12346,2018-11-20T08:00:00+00:00,7.62,C,,
TT12346,2018-11-20T14:00:00+00:00,13.26,C,,
TT12346,2018-11-20T20:00:00+00:00,11.88,C,,
TT12346,2018-11-21T02:00:00+00:00,6.6,C,,
TT12346,2018-11-21T08:00:00+00:00,9.42,C,,
TT12346,2018-11-21T14:00:00+00:00,13.88,C,,
TT12346,2018-11-21T20:00:00+00:00,11.28,C,,
TT12346,2018-11-22T02:00:00+00:00,6.66,C,,
TT12346,2018-11-22T08:00:00+00:00,9.06,C,,
TT12346,2018-11-22T14:00:00+00:00,13.3,C,,
TT12346,2018-11-22T20:00:00+00:00,9.82,C,,
TT12346,2018-11-23T02:00:00+00:00,6.3,C,,
TT12346,2018-11-23T08:00:00+00:00,9.66,C,,
TT12346,2018-11-23T14:00:00+00:00,15.6,C,,
TT12346,2018-11-23T20:00:00+00:00,11.7,C,,
TT12346,2018-11-24T02:00:00+00:00,8.56,C,,
TT12346,2018-11-24T08:00:00+00:00,9.6,C,,
TT12346,2018-11-24T14:00:00+00:00,14,C,,
TT12346,2018-11-24T20:00:00+00:00,9.1,C,,
TT12346,2018-11-25T02:00:00+00:00,8.6,C,,
TT12346,2018-11-25T08:00:00+00:00,7.62,C,,
TT12346,2018-11-25T14:00:00+00:00,13.14,C,,
TT12346,2018-11-25T20:00:00+00:00,9.22,C,,
TT12346,2018-11-26T02:00:00+00:00,8.86,C,,
TT12346,2018-11-26T08:00:00+00:00,9.18,C,,
TT12346,2018-11-26T14:00:00+00:00,12.4,C,,
TT12346,2018-11-26T20:00:00+00:00,7.74,C,,
TT12346,2018-11-27T02:00:00+00:00,6.18,C,,
TT12346,2018-11-27T08:00:00+00:00,5.2,C,,
TT12346,2018-11-27T14:00:00+00:00,12.88,C,,
TT12346,2018-11-27T20:00:00+00:00,6.72,C,,
TT12346,2018-11-28T02:00:00+00:00,6.1,C,,
TT12346,2018-11-28T08:00:00+00:00,5.7,C,,
TT12346,2018-11-28T14:00:00+00:00,10.62,C,,
TT12346,2018-11-28T20:00:00+00:00,6.16,C,,
TT12346,2018-11-29T02:00:00+00:00,4.92,C,,
TT12346,2018-11-29T08:00:00+00:00,5.9,C,,
TT12346,2018-11-29T14:00:00+00:00,10.82,C,,
TT12346,2018-11-29T20:00:00+00:00,6.06,C,,
TT12346,2018-11-30T02:00:00+00:00,4.78,C,,
TT12346,2018-11-30T08:00:00+00:00,5.52,C,,
TT12346,2018-11-30T14:00:00+00:00,10.22,C,,
TT12346,2018-11-30T20:00:00+00:00,8.28,C,,
TT12346,2018-12-01T02:00:00+00:00,6.22,C,,
TT12346,2018-12-01T08:00:00+00:00,5.32,C,,
TT12346,2018-12-01T14:00:00+00:00,12.56,C,,
TT12346,2018-12-01T20:00:00+00:00,8.72,C,,
TT12346,2018-12-02T02:00:00+00:00,4.78,C,,
TT12346,2018-12-02T08:00:00+00:00,5.04,C,,
TT12346,2018-12-02T14:00:00+00:00,10.98,C,,
TT12346,2018-12-02T20:00:00+00:00,8.72,C,,
TT12346,2018-12-03T02:00:00+00:00,6.94,C,,
TT12346,2018-12-03T08:00:00+00:00,7.9,C,,
TT12346,2018-12-03T14:00:00+00:00,10.28,C,,
TT12346,2018-12-03T20:00:00+00:00,6.5,C,,
TT12346,2018-12-04T02:00:00+00:00,4.16,C,,
TT12346,2018-12-04T08:00:00+00:00,7.58,C,,
TT12346,2018-12-04T14:00:00+00:00,10.62,C,,
TT12346,2018-12-04T20:00:00+00:00,6.18,C,,
TT12346,2018-12-05T02:00:00+00:00,6.74,C,,
TT12346,2018-12-05T08:00:00+00:00,7.78,C,,
TT12346,2018-12-05T14:00:00+00:00,12.24,C,,
TT12346,2018-12-05T20:00:00+00:00,8.08,C,,
TT12346,2018-12-06T02:00:00+00:00,6.76,C,,
TT12346,2018-12-06T08:00:00+00:00,7.22,C,,
TT12346,2018-12-06T14:00:00+00:00,10.5,C,,
TT12346,2018-12-06T20:00:00+00:00,6.7,C,,
TT12346,2018-12-07T02:00:00+00:00,4.32,C,,
TT12346,2018-12-07T08:00:00+00:00,5.98,C,,
TT12346,2018-12-07T14:00:00+00:00,12.72,C,,
TT12346,2018-12-07T20:00:00+00:00,6.84,C,,
TT12346,2018-12-08T02:00:00+00:00,4.68,C,,
TT12346,2018-12-08T08:00:00+00:00,5.02,C,,
TT12346,2018-12-08T14:00:00+00:00,10.26,C,,
TT12346,2018-12-08T20:00:00+00:00,8.02,C,,
TT12346,2018-12-09T02:00:00+00:00,6.04,C,,
TT12346,2018-12-09T08:00:00+00:00,5.92,C,,
TT12346,2018-12-09T14:00:00+00:00,12.18,C,,
TT12346,2018-12-09T20:00:00+00:00,8,C,,
TT12346,2018-12-10T02:00:00+00:00,5.52,C,,
TT12346,2018-12-10T08:00:00+00:00,4.68,C,,
TT12346,2018-12-10T14:00:00+00:00,10.64,C,,
TT12346,2018-12-10T20:00:00+00:00,6.24,C,,
TT12346,2018-12-11T02:00:00+00:00,3.02,C,,
TT12346,2018-12-11T08:00:00+00:00,4.52,C,,
TT12346,2018-12-11T14:00:00+00:00,10.18,C,,
TT12346,2018-12-11T20:00:00+00:00,4.48,C,,
TT12346,2018-12-12T02:00:00+00:00,5.68,C,,
TT12346,2018-12-12T08:00:00+00:00,4.32,C,,
TT12346,2018-12-12T14:00:00+00:00,8.76,C,,
TT12346,2018-12-12T20:00:00+00:00,6.2,C,,
TT12346,2018-12-13T02:00:00+00:00,3.32,C,,
TT12346,2018-12-13T08:00:00+00:00,2.98,C,,
TT12346,2018-12-13T14:00:00+00:00,10.72,C,,
TT12346,2018-12-13T20:00:00+00:00,4.26,C,,
TT12346,2018-12-14T02:00:00+00:00,3.62,C,,
TT12346,2018-12-14T08:00:00+00:00,4.08,C,,
TT12346,2018-12-14T14:00:00+00:00,8.26,C,,
TT12346,2018-12-14T20:00:00+00:00,6.72,C,,
TT12346,2018-12-15T02:00:00+00:00,5.54,C,,
TT12346,2018-12-15T08:00:00+00:00,2.5,C,,
TT12346,2018-12-15T14:00:00+00:00,8.36,C,,
TT12346,2018-12-15T20:00:00+00:00,4.5,C,,
TT12346,2018-12-16T02:00:00+00:00,5.4,C,,
TT12346,2018-12-16T08:00:00+00:00,4.62,C,,
TT12346,2018-12-16T14:00:00+00:00,9.62,C,,
TT12346,2018-12-16T20:00:00+00:00,5.04,C,,
TT12346,2018-12-17T02:00:00+00:00,3.14,C,,
TT12346,2018-12-17T08:00:00+00:00,0.46,C,,
TT12346,2018-12-17T14:00:00+00:00,5.7,C,,
TT12346,2018-12-17T20:00:00+00:00,1.62,C,,
TT12346,2018-12-18T02:00:00+00:00,1.9,C,,
TT12346,2018-12-18T08:00:00+00:00,2.38,C,,
TT12346,2018-12-18T14:00:00+00:00,5.76,C,,
TT12346,2018-12-18T20:00:00+00:00,1.12,C,,
TT12346,2018-12-19T02:00:00+00:00,3.66,C,,
TT12346,2018-12-19T08:00:00+00:00,2.48,C,,
TT12346,2018-12-19T14:00:00+00:00,3.84,C,,
TT12346,2018-12-19T20:00:00+00:00,1.14,C,,
TT12346,2018-12-20T02:00:00+00:00,3.7,C,,
TT12346,2018-12-20T08:00:00+00:00,0.04,C,,
TT12346,2018-12-20T14:00:00+00:00,5.72,C,,
TT12346,2018-12-20T20:00:00+00:00,0.92,C,,
TT12346,2018-12-21T02:00:00+00:00,1.12,C,,
TT12346,2018-12-21T08:00:00+00:00,-1.68,C,,
TT12346,2018-12-21T14:00:00+00:00,4.02,C,,
TT12346,2018-12-21T20:00:00+00:00,-0.72,C,,
TT12346,2018-12-22T02:00:00+00:00,1.16,C,,
TT12346,2018-12-22T08:00:00+00:00,0.32,C,,
TT12346,2018-12-22T14:00:00+00:00,2.26,C,,
TT12346,2018-12-22T20:00:00+00:00,-0.18,C,,
TT12346,2018-12-23T02:00:00+00:00,1.3,C,,
TT12346,2018-12-23T08:00:00+00:00,0.34,C,,
TT12346,2018-12-23T14:00:00+00:00,2.04,C,,
TT12346,2018-12-23T20:00:00+00:00,-0.34,C,,
TT12346,2018-12-24T02:00:00+00:00,-2.56,C,,
TT12346,2018-12-24T08:00:00+00:00,-3.88,C,,
TT12346,2018-12-24T14:00:00+00:00,-0.28,C,,
TT12346,2018-12-24T20:00:00+00:00,-0.82,C,,
TT12346,2018-12-25T02:00:00+00:00,-0.68,C,,
TT12346,2018-12-25T08:00:00+00:00,-3.44,C,,
TT12346,2018-12-25T14:00:00+00:00,-0.44,C,,
TT12346,2018-12-25T20:00:00+00:00,-2.18,C,,
TT12346,2018-12-26T02:00:00+00:00,-2.52,C,,
TT12346,2018-12-26T08:00:00+00:00,-1.4,C,,
TT12346,2018-12-26T14:00:00+00:00,1.9,C,,
TT12346,2018-12-26T20:00:00+00:00,-2.6,C,,
TT12346,2018-12-27T02:00:00+00:00,-0.24,C,,
TT12346,2018-12-27T08:00:00+00:00,-1.74,C,,
TT12346,2018-12-27T14:00:00+00:00,2.38,C,,
TT12346,2018-12-27T20:00:00+00:00,2.64,C,,
TT12346,2018-12-28T02:00:00+00:00,-0.14,C,,
TT12346,2018-12-28T08:00:00+00:00,0.46,C,,
TT12346,2018-12-28T14:00:00+00:00,6.8,C,,
TT12346,2018-12-28T20:00:00+00:00,0.26,C,,
TT12346,2018-12-29T02:00:00+00:00,-0.42,C,,
TT12346,2018-12-29T08:00:00+00:00,2.56,C,,
TT12346,2018-12-29T14:00:00+00:00,4.88,C,,
TT12346,2018-12-29T20:00:00+00:00,0.14,C,,
TT12346,2018-12-30T02:00:00+00:00,1.5,C,,
TT12346,2018-12-30T08:00:00+00:00,2.8,C,,
TT12346,2018-12-30T14:00:00+00:00,5,C,,
TT12346,2018-12-30T20:00:00+00:00,0.36,C,,
TT12346,2018-12-31T02:00:00+00:00,1.54,C,,
TT12346,2018-12-31T08:00:00+00:00,0.18,C,,
TT12346,2018-12-31T14:00:00+00:00,4.74,C,,
TT12346,2018-12-31T20:00:00+00:00,0.48,C,,
TT12346,2019-01-01T02:00:00+00:00,-0.38,C,,
TT12346,2019-01-01T08:00:00+00:00,0.34,C,,
TT12346,2019-01-01T14:00:00+00:00,6.82,C,,
TT12346,2019-01-01T20:00:00+00:00,2.44,C,,
TT12346,2019-01-02T02:00:00+00:00,0.18,C,,
TT12346,2019-01-02T08:00:00+00:00,1.66,C,,
TT12346,2019-01-02T14:00:00+00:00,6.06,C,,
TT12346,2019-01-02T20:00:00+00:00,6.46,C,,
TT12346,2019-01-03T02:00:00+00:00,5.28,C,,
TT12346,2019-01-03T08:00:00+00:00,4.12,C,,
TT12346,2019-01-03T14:00:00+00:00,10.54,C,,
TT12346,2019-01-03T20:00:00+00:00,5.76,C,,
TT12346,2019-01-04T02:00:00+00:00,5.98,C,,
TT12346,2019-01-04T08:00:00+00:00,2.86,C,,
TT12346,2019-01-04T14:00:00+00:00,10.6,C,,
TT12346,2019-01-04T20:00:00+00:00,7.54,C,,
TT12346,2019-01-05T02:00:00+00:00,5.74,C,,
TT12346,2019-01-05T08:00:00+00:00,4.6,C,,
TT12346,2019-01-05T14:00:00+00:00,8.06,C,,
TT12346,2019-01-05T20:00:00+00:00,5.86,C,,
TT12346,2019-01-06T02:00:00+00:00,5.4,C,,
TT12346,2019-01-06T08:00:00+00:00,4.5,C,,
TT12346,2019-01-06T14:00:00+00:00,8.44,C,,
TT12346,2019-01-06T20:00:00+00:00,7.74,C,,
TT12346,2019-01-07T02:00:00+00:00,3.86,C,,
TT12346,2019-01-07T08:00:00+00:00,4.74,C,,
TT12346,2019-01-07T14:00:00+00:00,8.82,C,,
TT12346,2019-01-07T20:00:00+00:00,5.6,C,,
TT12346,2019-01-08T02:00:00+00:00,5.42,C,,
TT12346,2019-01-08T08:00:00+00:00,2.32,C,,
TT12346,2019-01-08T14:00:00+00:00,10.12,C,,
TT12346,2019-01-08T20:00:00+00:00,7.36,C,,
TT12346,2019-01-09T02:00:00+00:00,5.7,C,,
TT12346,2019-01-09T08:00:00+00:00,4.88,C,,
TT12346,2019-01-09T14:00:00+00:00,8.78,C,,
TT12346,2019-01-09T20:00:00+00:00,7.52,C,,
TT12346,2019-01-10T02:00:00+00:00,5.08,C,,
TT12346,2019-01-10T08:00:00+00:00,4.44,C,,
TT12346,2019-01-10T14:00:00+00:00,10.66,C,,
TT12346,2019-01-10T20:00:00+00:00,5.3,C,,
TT12346,2019-01-11T02:00:00+00:00,5.68,C,,
TT12346,2019-01-11T08:00:00+00:00,4.26,C,,
TT12346,2019-01-11T14:00:00+00:00,8.3,C,,
TT12346,2019-01-11T20:00:00+00:00,7.56,C,,
TT12346,2019-01-12T02:00:00+00:00,5.38,C,,
TT12346,2019-01-12T08:00:00+00:00,2.72,C,,
TT12346,2019-01-12T14:00:00+00:00,8.44,C,,
TT12346,2019-01-12T20:00:00+00:00,7.9,C,,
TT12346,2019-01-13T02:00:00+00:00,5.4,C,,
TT12346,2019-01-13T08:00:00+00:00,2.84,C,,
TT12346,2019-01-13T14:00:00+00:00,8.8,C,,
TT12346,2019-01-13T20:00:00+00:00,7.94,C,,
TT12346,2019-01-14T02:00:00+00:00,5.32,C,,
TT12346,2019-01-14T08:00:00+00:00,4.88,C,,
TT12346,2019-01-14T14:00:00+00:00,8.76,C,,
TT12346,2019-01-14T20:00:00+00:00,7.48,C,,
TT12346,2019-01-15T02:00:00+00:00,5.78,C,,
TT12346,2019-01-15T08:00:00+00:00,4.38,C,,
TT12346,2019-01-15T14:00:00+00:00,10.64,C,,
TT12346,2019-01-15T20:00:00+00:00,5.64,C,,
TT12346,2019-01-16T02:00:00+00:00,3.6,C,,
TT12346,2019-01-16T08:00:00+00:00,2.68,C,,
TT12346,2019-01-16T14:00:00+00:00,10.38,C,,
TT12346,2019-01-16T20:00:00+00:00,7.36,C,,
TT12346,2019-01-17T02:00:00+00:00,5.02,C,,
TT12346,2019-01-17T08:00:00+00:00,2.5,C,,
TT12346,2019-01-17T14:00:00+00:00,10.32,C,,
TT12346,2019-01-17T20:00:00+00:00,7.48,C,,
TT12346,2019-01-18T02:00:00+00:00,3.06,C,,
TT12346,2019-01-18T08:00:00+00:00,4.08,C,,
TT12346,2019-01-18T14:00:00+00:00,10.96,C,,
TT12346,2019-01-18T20:00:00+00:00,5.16,C,,
TT12346,2019-01-19T02:00:00+00:00,3.78,C,,
TT12346,2019-01-19T08:00:00+00:00,4.9,C,,
TT12346,2019-01-19T14:00:00+00:00,10.26,C,,
TT12346,2019-01-19T20:00:00+00:00,5.72,C,,
TT12346,2019-01-20T02:00:00+00:00,3.56,C,,
TT12346,2019-01-20T08:00:00+00:00,2.14,C,,
TT12346,2019-01-20T14:00:00+00:00,8.12,C,,
TT12346,2019-01-20T20:00:00+00:00,5.9,C,,
TT12346,2019-01-21T02:00:00+00:00,5.48,C,,
TT12346,2019-01-21T08:00:00+00:00,2.34,C,,
TT12346,2019-01-21T14:00:00+00:00,8.24,C,,
TT12346,2019-01-21T20:00:00+00:00,7.5,C,,
TT12346,2019-01-22T02:00:00+00:00,3.38,C,,
TT12346,2019-01-22T08:00:00+00:00,4.94,C,,
TT12346,2019-01-22T14:00:00+00:00,10.96,C,,
TT12346,2019-01-22T20:00:00+00:00,7.14,C,,
TT12346,2019-01-23T02:00:00+00:00,5.28,C,,
TT12346,2019-01-23T08:00:00+00:00,2.96,C,,
TT12346,2019-01-23T14:00:00+00:00,8.78,C,,
TT12346,2019-01-23T20:00:00+00:00,5.92,C,,
TT12346,2019-01-24T02:00:00+00:00,5.86,C,,
TT12346,2019-01-24T08:00:00+00:00,4.26,C,,
TT12346,2019-01-24T14:00:00+00:00,10.18,C,,
TT12346,2019-01-24T20:00:00+00:00,7.16,C,,
TT12346,2019-01-25T02:00:00+00:00,3.06,C,,
TT12346,2019-01-25T08:00:00+00:00,2.28,C,,
TT12346,2019-01-25T14:00:00+00:00,8.8,C,,
TT12346,2019-01-25T20:00:00+00:00,5.02,C,,
TT12346,2019-01-26T02:00:00+00:00,5.16,C,,
TT12346,2019-01-26T08:00:00+00:00,2.16,C,,
TT12346,2019-01-26T14:00:00+00:00,10.08,C,,
TT12346,2019-01-26T20:00:00+00:00,5.08,C,,
TT12346,2019-01-27T02:00:00+00:00,5.54,C,,
TT12346,2019-01-27T08:00:00+00:00,6.84,C,,
TT12346,2019-01-27T14:00:00+00:00,10.42,C,,
TT12346,2019-01-27T20:00:00+00:00,7.66,C,,
TT12346,2019-01-28T02:00:00+00:00,5.76,C,,
TT12346,2019-01-28T08:00:00+00:00,4.38,C,,
TT12346,2019-01-28T14:00:00+00:00,8.76,C,,
TT12346,2019-01-28T20:00:00+00:00,5.64,C,,
TT12346,2019-01-29T02:00:00+00:00,5.16,C,,
TT12346,2019-01-29T08:00:00+00:00,6.32,C,,
TT12346,2019-01-29T14:00:00+00:00,8.9,C,,
TT12346,2019-01-29T20:00:00+00:00,7.2,C,,
TT12346,2019-01-30T02:00:00+00:00,5.84,C,,
TT12346,2019-01-30T08:00:00+00:00,4.78,C,,
TT12346,2019-01-30T14:00:00+00:00,10.46,C,,
TT12346,2019-01-30T20:00:00+00:00,7.4,C,,
TT12346,2019-01-31T02:00:00+00:00,3.56,C,,
TT12346,2019-01-31T08:00:00+00:00,6.8,C,,
TT12346,2019-01-31T14:00:00+00:00,8.82,C,,
TT12346,2019-01-31T20:00:00+00:00,5.62,C,,
TT12346,2019-02-01T02:00:00+00:00,5.68,C,,
TT12346,2019-02-01T08:00:00+00:00,6.42,C,,
TT12346,2019-02-01T14:00:00+00:00,8.1,C,,
TT12346,2019-02-01T20:00:00+00:00,7.22,C,,
TT12346,2019-02-02T02:00:00+00:00,4,C,,
TT12346,2019-02-02T08:00:00+00:00,6.24,C,,
TT12346,2019-02-02T14:00:00+00:00,8.3,C,,
TT12346,2019-02-02T20:00:00+00:00,7.36,C,,
TT12346,2019-02-03T02:00:00+00:00,5.26,C,,
TT12346,2019-02-03T08:00:00+00:00,6.84,C,,
TT12346,2019-02-03T14:00:00+00:00,10.4,C,,
TT12346,2019-02-03T20:00:00+00:00,5.56,C,,
TT12346,2019-02-04T02:00:00+00:00,4.4,C,,
TT12346,2019-02-04T08:00:00+00:00,3.38,C,,
TT12346,2019-02-04T14:00:00+00:00,6.56,C,,
TT12346,2019-02-04T20:00:00+00:00,4.76,C,,
TT12346,2019-02-05T02:00:00+00:00,2.36,C,,
TT12346,2019-02-05T08:00:00+00:00,5.02,C,,
TT12346,2019-02-05T14:00:00+00:00,8.1,C,,
TT12346,2019-02-05T20:00:00+00:00,4.22,C,,
TT12346,2019-02-06T02:00:00+00:00,4.24,C,,
TT12346,2019-02-06T08:00:00+00:00,3.18,C,,
TT12346,2019-02-06T14:00:00+00:00,6.4,C,,
TT12346,2019-02-06T20:00:00+00:00,6.36,C,,
TT12346,2019-02-07T02:00:00+00:00,2.26,C,,
TT12346,2019-02-07T08:00:00+00:00,3.3,C,,
TT12346,2019-02-07T14:00:00+00:00,8.06,C,,
TT12346,2019-02-07T20:00:00+00:00,6.42,C,,
TT12346,2019-02-08T02:00:00+00:00,4.76,C,,
TT12346,2019-02-08T08:00:00+00:00,5.44,C,,
TT12346,2019-02-08T14:00:00+00:00,6.26,C,,
TT12346,2019-02-08T20:00:00+00:00,6.76,C,,
TT12346,2019-02-09T02:00:00+00:00,4.26,C,,
TT12346,2019-02-09T08:00:00+00:00,4,C,,
TT12346,2019-02-09T14:00:00+00:00,8.2,C,,
TT12346,2019-02-09T20:00:00+00:00,6.9,C,,
TT12346,2019-02-10T02:00:00+00:00,2.06,C,,
TT12346,2019-02-10T08:00:00+00:00,3.78,C,,
TT12346,2019-02-10T14:00:00+00:00,8.54,C,,
TT12346,2019-02-10T20:00:00+00:00,6.96,C,,
TT12346,2019-02-11T02:00:00+00:00,4.38,C,,
